zipcode,city,metro,state,date,longitude,latitude,median_sale_price,median_list_price,homes_sold,pending_sales,new_listings,inventory,median_dom,avg_sale_to_list,Total Population,price
20176,Leesburg,DC_Metro,Virginia,2017-02-28,-77.5359,39.1821,462500.0,549900.0,198.0,196.0,216.0,155.0,60.0,0.9840003147091256,51588.0,486634.2713716139
20176,Leesburg,DC_Metro,Virginia,2017-03-31,-77.5359,39.1821,468000.0,565000.0,198.0,211.0,343.0,207.0,29.0,0.9882293855913712,51588.0,488551.4451323848
20176,Leesburg,DC_Metro,Virginia,2017-04-30,-77.5359,39.1821,460200.0,555000.0,220.0,239.0,413.0,220.0,19.0,0.9892401823008532,51588.0,489868.091160619
20176,Leesburg,DC_Metro,Virginia,2017-05-31,-77.5359,39.1821,475000.0,570000.0,276.0,289.0,421.0,214.0,15.0,0.9895458009532504,51588.0,490742.5574847358
20176,Leesburg,DC_Metro,Virginia,2017-06-30,-77.5359,39.1821,500000.0,539900.0,293.0,305.0,371.0,214.0,15.0,0.9881716802484988,51588.0,491341.4208374577
20176,Leesburg,DC_Metro,Virginia,2017-07-31,-77.5359,39.1821,499900.0,517500.0,307.0,292.0,324.0,208.0,17.0,0.988712897944322,51588.0,491960.2595072847
20176,Leesburg,DC_Metro,Virginia,2017-08-31,-77.5359,39.1821,519000.0,499900.0,288.0,270.0,297.0,197.0,25.5,0.9872361845319904,51588.0,493001.3191802423
20176,Leesburg,DC_Metro,Virginia,2017-09-30,-77.5359,39.1821,500000.0,450000.0,266.0,253.0,269.0,189.0,33.0,0.9880041493973328,51588.0,494979.91646502767
20176,Leesburg,DC_Metro,Virginia,2017-10-31,-77.5359,39.1821,510000.0,504949.5,243.0,270.0,252.0,162.0,36.0,0.9878045069939794,51588.0,497575.95131600456
20176,Leesburg,DC_Metro,Virginia,2017-11-30,-77.5359,39.1821,505000.0,512445.0,217.0,234.0,212.0,134.0,34.5,0.9876802376775958,51588.0,500489.5552678246
20176,Leesburg,DC_Metro,Virginia,2017-12-31,-77.5359,39.1821,510000.0,533900.0,212.0,209.0,151.0,100.0,36.0,0.9932282118323384,51588.0,503673.6082838334
20176,Leesburg,DC_Metro,Virginia,2018-01-31,-77.5359,39.1821,518700.0,499949.5,182.0,169.0,148.0,105.0,42.0,0.9923843564334766,52217.0,506769.8062188663
20176,Leesburg,DC_Metro,Virginia,2018-02-28,-77.5359,39.1821,460000.0,535000.0,161.0,159.0,168.0,104.0,34.5,0.9920273974242791,52217.0,509235.178119242
20176,Leesburg,DC_Metro,Virginia,2018-03-31,-77.5359,39.1821,514000.0,554800.0,160.0,241.0,277.0,131.0,25.0,0.9845690696413604,52217.0,511509.1768448728
20176,Leesburg,DC_Metro,Virginia,2018-04-30,-77.5359,39.1821,507500.0,547000.0,204.0,272.0,334.0,163.0,16.0,0.9875968573815715,52217.0,512831.94869963074
20176,Leesburg,DC_Metro,Virginia,2018-05-31,-77.5359,39.1821,500000.0,535000.0,249.0,332.0,382.0,177.0,14.0,0.9909380806007116,52217.0,514059.863585659
20176,Leesburg,DC_Metro,Virginia,2018-06-30,-77.5359,39.1821,503000.0,525000.0,282.0,304.0,361.0,177.0,12.5,0.9935434621560952,52217.0,514561.8292793186
20176,Leesburg,DC_Metro,Virginia,2018-07-31,-77.5359,39.1821,507500.0,522400.0,300.0,286.0,300.0,153.0,15.0,0.9929020803349676,52217.0,516246.71523998113
20176,Leesburg,DC_Metro,Virginia,2018-08-31,-77.5359,39.1821,521380.0,521750.0,284.0,254.0,266.0,170.0,21.0,0.9898586452616206,52217.0,517908.0913377962
20176,Leesburg,DC_Metro,Virginia,2018-09-30,-77.5359,39.1821,517000.0,509000.0,242.0,219.0,223.0,193.0,29.5,0.9867548607503016,52217.0,519986.7115609017
20176,Leesburg,DC_Metro,Virginia,2018-10-31,-77.5359,39.1821,515000.0,511950.0,215.0,213.0,214.0,159.0,41.0,0.9850030109785074,52217.0,521557.010986141
20176,Leesburg,DC_Metro,Virginia,2018-11-30,-77.5359,39.1821,510000.0,499000.0,195.0,198.0,179.0,128.0,48.0,0.9879988020370316,52217.0,523945.492345205
20176,Leesburg,DC_Metro,Virginia,2018-12-31,-77.5359,39.1821,500000.0,485500.0,185.0,171.0,138.0,101.0,49.0,0.9901641209792164,52217.0,526115.0355937857
20176,Leesburg,DC_Metro,Virginia,2019-01-31,-77.5359,39.1821,500000.0,500000.0,157.0,165.0,145.0,95.0,49.0,0.9959880217801766,53017.0,527861.2551512369
20176,Leesburg,DC_Metro,Virginia,2019-02-28,-77.5359,39.1821,492500.0,548450.0,148.0,161.0,176.0,119.0,45.0,0.996238882519922,53017.0,529601.9154416529
20176,Leesburg,DC_Metro,Virginia,2019-03-31,-77.5359,39.1821,500000.0,599000.0,175.0,226.0,275.0,154.0,32.0,0.9960009701424593,53017.0,531787.0181983107
20176,Leesburg,DC_Metro,Virginia,2019-04-30,-77.5359,39.1821,540000.0,599000.0,203.0,257.0,325.0,167.0,27.0,0.9929946878748944,53017.0,534126.0782757589
20176,Leesburg,DC_Metro,Virginia,2019-05-31,-77.5359,39.1821,540000.0,572400.0,243.0,296.0,362.0,184.0,22.0,0.993043316256878,53017.0,535513.049789433
20176,Leesburg,DC_Metro,Virginia,2019-06-30,-77.5359,39.1821,549675.0,529800.0,265.0,287.0,334.0,191.0,22.0,0.993333113041248,53017.0,536479.0674181309
20176,Leesburg,DC_Metro,Virginia,2019-07-31,-77.5359,39.1821,537000.0,525000.0,285.0,274.0,303.0,179.0,26.0,0.9932962060121304,53017.0,537189.0568773327
20176,Leesburg,DC_Metro,Virginia,2019-08-31,-77.5359,39.1821,532550.0,520000.0,290.0,252.0,265.0,179.0,29.0,0.9929577979325968,53017.0,538127.1726780701
20176,Leesburg,DC_Metro,Virginia,2019-09-30,-77.5359,39.1821,515000.0,527000.0,264.0,237.0,262.0,189.0,36.0,0.9920389555259668,53017.0,539340.9938537177
20176,Leesburg,DC_Metro,Virginia,2019-10-31,-77.5359,39.1821,497500.0,514900.0,248.0,228.0,243.0,165.0,41.0,0.991904801235406,53017.0,541342.4422785313
20176,Leesburg,DC_Metro,Virginia,2019-11-30,-77.5359,39.1821,505000.0,510000.0,195.0,195.0,207.0,142.0,42.0,0.993049640442475,53017.0,544302.4689308308
20176,Leesburg,DC_Metro,Virginia,2019-12-31,-77.5359,39.1821,512500.0,499900.0,186.0,175.0,149.0,107.0,42.0,0.9939894983452684,53017.0,547838.9851748109
20176,Leesburg,DC_Metro,Virginia,2020-01-31,-77.5359,39.1821,488999.5,549900.0,156.0,174.0,148.0,107.0,40.0,0.9941356943864326,52862.0,551553.5975390977
20176,Leesburg,DC_Metro,Virginia,2020-02-29,-77.5359,39.1821,492499.5,572950.0,170.0,184.0,176.0,127.0,41.5,0.991192442990496,52862.0,554870.1734629269
20176,Leesburg,DC_Metro,Virginia,2020-03-31,-77.5359,39.1821,538000.0,599990.0,175.0,234.0,255.0,150.0,32.5,0.9957102967259812,52862.0,558114.708289146
20176,Leesburg,DC_Metro,Virginia,2020-04-30,-77.5359,39.1821,580000.0,615000.0,195.0,230.0,255.0,138.0,34.0,0.9973894105511428,52862.0,560774.6425629657
20176,Leesburg,DC_Metro,Virginia,2020-05-31,-77.5359,39.1821,600000.0,617000.0,212.0,252.0,264.0,139.0,30.0,0.9983790568889362,52862.0,562352.4224838099
20176,Leesburg,DC_Metro,Virginia,2020-06-30,-77.5359,39.1821,599995.0,589000.0,228.0,267.0,233.0,127.0,33.0,0.995834202473086,52862.0,562884.3228455037
20176,Leesburg,DC_Metro,Virginia,2020-07-31,-77.5359,39.1821,600000.0,592000.0,259.0,319.0,288.0,132.0,35.5,0.994247872022778,52862.0,563394.5801416099
20176,Leesburg,DC_Metro,Virginia,2020-08-31,-77.5359,39.1821,614000.0,599900.0,291.0,341.0,303.0,108.0,34.5,0.99620720958502,52862.0,565769.437247692
20176,Leesburg,DC_Metro,Virginia,2020-09-30,-77.5359,39.1821,614000.0,615000.0,314.0,349.0,329.0,113.0,32.0,0.998139878270222,52862.0,570634.8824104307
20176,Leesburg,DC_Metro,Virginia,2020-10-31,-77.5359,39.1821,596000.0,599000.0,320.0,330.0,287.0,90.0,26.5,1.0020742724742635,52862.0,577750.2134401762
20176,Leesburg,DC_Metro,Virginia,2020-11-30,-77.5359,39.1821,615000.0,586500.0,305.0,280.0,250.0,68.0,25.0,1.003356914795228,52862.0,586275.6905082675
20176,Leesburg,DC_Metro,Virginia,2020-12-31,-77.5359,39.1821,615000.0,589900.0,278.0,213.0,194.0,61.0,27.0,1.0032688913936667,52862.0,594851.4836553269
20176,Leesburg,DC_Metro,Virginia,2021-01-31,-77.5359,39.1821,647000.0,557500.0,225.0,196.0,182.0,52.0,29.0,1.0039066382978443,51823.0,602897.0388545062
20176,Leesburg,DC_Metro,Virginia,2021-02-28,-77.5359,39.1821,600000.0,610000.0,193.0,167.0,173.0,47.0,25.0,1.0081030586734785,51823.0,610764.6799560692
20176,Leesburg,DC_Metro,Virginia,2021-03-31,-77.5359,39.1821,632500.0,622450.0,184.0,210.0,214.0,53.0,20.0,1.0153812957870658,51823.0,619770.6138723567
20176,Leesburg,DC_Metro,Virginia,2021-04-30,-77.5359,39.1821,645000.0,658980.5,217.0,255.0,282.0,70.0,12.0,1.0218628630879465,51823.0,630417.2211712523
20176,Leesburg,DC_Metro,Virginia,2021-05-31,-77.5359,39.1821,679950.0,658000.0,278.0,328.0,349.0,63.0,7.0,1.0278717753273756,51823.0,642024.2958383379
20176,Leesburg,DC_Metro,Virginia,2021-06-30,-77.5359,39.1821,680000.0,675000.0,339.0,338.0,363.0,72.0,6.0,1.0322255461176335,51823.0,652598.1028553142
20176,Leesburg,DC_Metro,Virginia,2021-07-31,-77.5359,39.1821,676500.0,675000.0,352.0,313.0,334.0,93.0,6.0,1.029197224028355,51823.0,660127.1097639684
20176,Leesburg,DC_Metro,Virginia,2021-08-31,-77.5359,39.1821,674000.0,650000.0,317.0,274.0,305.0,95.0,11.0,1.0245591372211873,51823.0,664268.7342054521
20176,Leesburg,DC_Metro,Virginia,2021-09-30,-77.5359,39.1821,675000.0,625000.0,273.0,259.0,263.0,79.0,15.0,1.01220895221941,51823.0,665642.372355501
20176,Leesburg,DC_Metro,Virginia,2021-10-31,-77.5359,39.1821,682500.0,597450.0,246.0,255.0,232.0,74.0,21.0,1.01055108416378,51823.0,667285.6588518604
20176,Leesburg,DC_Metro,Virginia,2021-11-30,-77.5359,39.1821,680000.0,609900.0,240.0,212.0,173.0,47.0,23.0,1.0067700301444515,51823.0,670532.4387167342
20176,Leesburg,DC_Metro,Virginia,2021-12-31,-77.5359,39.1821,650000.0,650000.0,207.0,167.0,143.0,42.0,26.5,1.0074028016862384,51823.0,676331.4826997482
20176,Leesburg,DC_Metro,Virginia,2022-01-31,-77.5359,39.1821,620000.0,624999.0,162.0,135.0,120.0,33.0,33.0,1.0070670620826607,50070.0,685199.656609567
20176,Leesburg,DC_Metro,Virginia,2022-02-28,-77.5359,39.1821,602500.0,599900.0,138.0,143.0,142.0,31.0,29.0,1.0139685155468692,50070.0,697045.2082261235
20176,Leesburg,DC_Metro,Virginia,2022-03-31,-77.5359,39.1821,590000.0,635000.0,151.0,192.0,195.0,45.0,9.0,1.0229487410280074,50070.0,711962.6755053006
20176,Leesburg,DC_Metro,Virginia,2022-04-30,-77.5359,39.1821,650000.0,699999.5,194.0,226.0,248.0,61.0,7.0,1.0324507748215634,50070.0,726918.9381794481
20176,Leesburg,DC_Metro,Virginia,2022-05-31,-77.5359,39.1821,705560.5,727500.0,232.0,256.0,290.0,80.0,7.0,1.0345575477679707,50070.0,739394.6304910524
20176,Leesburg,DC_Metro,Virginia,2022-06-30,-77.5359,39.1821,750000.0,731500.0,242.0,242.0,312.0,113.0,10.5,1.0321809614670612,50070.0,746084.0370644145
20176,Leesburg,DC_Metro,Virginia,2022-07-31,-77.5359,39.1821,749306.5,725000.0,238.0,212.0,276.0,117.0,13.0,1.0192913271660673,50070.0,745477.8510324234
20176,Leesburg,DC_Metro,Virginia,2022-08-31,-77.5359,39.1821,757495.0,719000.0,206.0,193.0,245.0,120.0,22.0,1.0040331495228467,50070.0,739466.3612515588
20176,Leesburg,DC_Metro,Virginia,2022-09-30,-77.5359,39.1821,737500.0,698500.0,180.0,173.0,195.0,113.0,30.5,0.9933561623691504,50070.0,731746.8021683047
20176,Leesburg,DC_Metro,Virginia,2022-10-31,-77.5359,39.1821,700000.0,689900.0,162.0,172.0,175.0,109.0,34.5,0.9879014329889078,50070.0,726484.0913973617
20176,Leesburg,DC_Metro,Virginia,2022-11-30,-77.5359,39.1821,670000.0,744682.5,153.0,151.0,144.0,94.0,36.0,0.9883503845566524,50070.0,724280.4375500899
20176,Leesburg,DC_Metro,Virginia,2022-12-31,-77.5359,39.1821,670000.0,774000.0,147.0,137.0,101.0,67.0,42.0,0.98671646358213,50070.0,723938.4717983628
20176,Leesburg,DC_Metro,Virginia,2023-01-31,-77.5359,39.1821,695500.0,725000.0,126.0,124.0,99.0,68.0,53.0,0.9849729823726134,50640.0,723805.5982093926
20176,Leesburg,DC_Metro,Virginia,2023-02-28,-77.5359,39.1821,660000.0,650000.0,122.0,131.0,106.0,59.0,53.0,0.9883163990534616,50640.0,724398.467956035
20176,Leesburg,DC_Metro,Virginia,2023-03-31,-77.5359,39.1821,728500.0,689000.0,115.0,155.0,153.0,70.0,36.0,0.996561145624918,50640.0,725326.6945239101
20176,Leesburg,DC_Metro,Virginia,2023-04-30,-77.5359,39.1821,670000.0,701901.5,137.0,159.0,160.0,71.0,24.0,1.0035251237836318,50640.0,728559.9830286676
20176,Leesburg,DC_Metro,Virginia,2023-05-31,-77.5359,39.1821,690907.5,799945.0,152.0,167.0,168.0,72.0,23.0,1.0056332279974765,50640.0,732780.8575534726
20176,Leesburg,DC_Metro,Virginia,2023-06-30,-77.5359,39.1821,711500.0,777833.5,174.0,156.0,170.0,71.0,25.0,1.0061991464536597,50640.0,738493.2331471954
20176,Leesburg,DC_Metro,Virginia,2023-07-31,-77.5359,39.1821,740000.0,754234.0,167.0,168.0,167.0,64.0,27.0,1.0069172733277387,50640.0,743783.7163551621
20176,Leesburg,DC_Metro,Virginia,2023-08-31,-77.5359,39.1821,745000.0,739995.0,175.0,159.0,174.0,65.0,27.5,1.0042444818331222,50640.0,748305.4811269804
20176,Leesburg,DC_Metro,Virginia,2023-09-30,-77.5359,39.1821,730000.0,729603.0,152.0,149.0,159.0,81.0,27.0,1.0063830520903858,50640.0,752523.7033423862
20176,Leesburg,DC_Metro,Virginia,2023-10-31,-77.5359,39.1821,715000.0,729990.0,148.0,143.0,167.0,80.0,28.0,1.0026688873883354,50640.0,755649.8764778161
20176,Leesburg,DC_Metro,Virginia,2023-11-30,-77.5359,39.1821,739990.0,699995.0,124.0,129.0,150.0,86.0,28.0,1.0022332555948117,50640.0,758366.0636810312
20176,Leesburg,DC_Metro,Virginia,2023-12-31,-77.5359,39.1821,735000.0,654000.0,125.0,120.0,117.0,65.0,35.5,0.9969527376783968,50640.0,759535.1845852375
20184,Upperville,DC_Metro,Virginia,2012-03-31,-77.8847,38.9627,231000.0,595000.0,1.0,2.0,5.0,12.0,173.0,0.7480569948186528,940.0,728956.7018623948
20184,Upperville,DC_Metro,Virginia,2012-04-30,-77.8847,38.9627,231000.0,435000.0,1.0,2.0,5.0,12.0,173.0,0.7480569948186528,940.0,732998.7706698215
20184,Upperville,DC_Metro,Virginia,2012-05-31,-77.8847,38.9627,1100000.0,567000.0,3.0,3.0,6.0,12.0,173.0,0.8295779961692314,940.0,737719.7652796205
20184,Upperville,DC_Metro,Virginia,2012-06-30,-77.8847,38.9627,1300000.0,567000.0,2.0,3.0,4.0,11.0,194.5,0.8703384968445209,940.0,744807.4025161621
20184,Upperville,DC_Metro,Virginia,2012-07-31,-77.8847,38.9627,742500.0,1324500.0,4.0,5.0,2.0,9.0,221.5,0.8837685480720853,940.0,748784.2149639968
20184,Upperville,DC_Metro,Virginia,2012-08-31,-77.8847,38.9627,385000.0,599900.0,3.0,5.0,3.0,10.0,119.0,0.9314657328664332,940.0,746161.8373106347
20184,Upperville,DC_Metro,Virginia,2012-09-30,-77.8847,38.9627,402450.0,495000.0,4.0,5.0,3.0,7.0,93.0,0.9050095560600812,940.0,743811.8085475819
20184,Upperville,DC_Metro,Virginia,2012-10-31,-77.8847,38.9627,1014950.0,495000.0,2.0,2.0,3.0,4.0,66.5,0.9128205128205128,940.0,744299.7891049817
20184,Upperville,DC_Metro,Virginia,2012-11-30,-77.8847,38.9627,4405000.0,400000.0,4.0,6.0,2.0,3.0,247.0,0.8177668022981919,940.0,751739.7977167922
20184,Upperville,DC_Metro,Virginia,2012-12-31,-77.8847,38.9627,557500.0,305000.0,6.0,5.0,1.0,2.0,250.5,0.8495001254622284,940.0,762936.9296222283
20184,Upperville,DC_Metro,Virginia,2013-01-31,-77.8847,38.9627,557500.0,3152500.0,6.0,5.0,2.0,3.0,250.5,0.8495001254622284,807.0,769434.4961607248
20184,Upperville,DC_Metro,Virginia,2013-02-28,-77.8847,38.9627,525000.0,6000000.0,3.0,2.0,1.0,3.0,250.0,0.8838581897405428,807.0,775018.789007964
20184,Upperville,DC_Metro,Virginia,2013-03-31,-77.8847,38.9627,525000.0,6000000.0,3.0,2.0,1.0,3.0,250.0,0.8838581897405428,807.0,776301.2163583538
20184,Upperville,DC_Metro,Virginia,2013-04-30,-77.8847,38.9627,525000.0,6000000.0,3.0,2.0,1.0,3.0,250.0,0.8838581897405428,807.0,781229.2552663172
20184,Upperville,DC_Metro,Virginia,2013-05-31,-77.8847,38.9627,525000.0,6000000.0,3.0,2.0,1.0,3.0,250.0,0.8838581897405428,807.0,786031.4242995466
20184,Upperville,DC_Metro,Virginia,2013-06-30,-77.8847,38.9627,300000.0,849000.0,1.0,3.0,11.0,12.0,176.0,0.9836065573770492,807.0,793437.7818373438
20184,Upperville,DC_Metro,Virginia,2013-07-31,-77.8847,38.9627,225000.0,707000.0,2.0,3.0,6.0,14.0,89.5,0.9608464306585058,807.0,801764.8791400502
20184,Upperville,DC_Metro,Virginia,2013-08-31,-77.8847,38.9627,693875.0,729000.0,4.0,5.0,5.0,11.0,176.0,0.924690132622486,807.0,811961.007942597
20184,Upperville,DC_Metro,Virginia,2013-09-30,-77.8847,38.9627,835000.0,567475.0,5.0,5.0,4.0,13.0,123.0,0.9364347993340042,807.0,819568.0831278134
20184,Upperville,DC_Metro,Virginia,2013-10-31,-77.8847,38.9627,961375.0,567475.0,4.0,5.0,2.0,11.0,123.0,0.9360219231825144,807.0,826462.8724220229
20184,Upperville,DC_Metro,Virginia,2013-11-30,-77.8847,38.9627,773500.0,567475.0,4.0,3.0,2.0,10.0,93.0,0.971461567848982,807.0,840490.248339756
20184,Upperville,DC_Metro,Virginia,2013-12-31,-77.8847,38.9627,546000.0,599000.0,2.0,2.0,1.0,10.0,46.0,0.9594131239194014,807.0,859840.5588885952
20184,Upperville,DC_Metro,Virginia,2014-01-31,-77.8847,38.9627,712000.0,717000.0,3.0,4.0,2.0,8.0,63.0,0.9253230349938866,888.0,881350.7070062757
20184,Upperville,DC_Metro,Virginia,2014-02-28,-77.8847,38.9627,1500000.0,717000.0,1.0,2.0,2.0,7.0,270.0,0.8571428571428571,888.0,892824.2502907078
20184,Upperville,DC_Metro,Virginia,2014-03-31,-77.8847,38.9627,1500000.0,2717000.0,1.0,2.0,2.0,5.0,270.0,0.8571428571428571,888.0,897912.5392982811
20184,Upperville,DC_Metro,Virginia,2014-04-30,-77.8847,38.9627,745000.0,965000.0,1.0,2.0,3.0,5.0,250.0,0.9612903225806452,888.0,894325.5796397604
20184,Upperville,DC_Metro,Virginia,2014-05-31,-77.8847,38.9627,745000.0,1227500.0,3.0,3.0,8.0,9.0,225.0,0.9442757495761166,888.0,887040.3896025751
20184,Upperville,DC_Metro,Virginia,2014-06-30,-77.8847,38.9627,745000.0,882000.0,3.0,2.0,8.0,8.0,225.0,0.9442757495761166,888.0,878522.656053732
20184,Upperville,DC_Metro,Virginia,2014-07-31,-77.8847,38.9627,435000.0,895000.0,3.0,2.0,11.0,12.0,47.0,0.9291087999439716,888.0,875134.651675052
20184,Upperville,DC_Metro,Virginia,2014-08-31,-77.8847,38.9627,600000.0,895000.0,2.0,3.0,8.0,14.0,25.5,0.9520807833537333,888.0,878472.2578725241
20184,Upperville,DC_Metro,Virginia,2014-09-30,-77.8847,38.9627,600000.0,895000.0,2.0,5.0,8.0,13.0,25.5,0.9520807833537333,888.0,884414.9663036442
20184,Upperville,DC_Metro,Virginia,2014-10-31,-77.8847,38.9627,875000.0,3300000.0,3.0,7.0,5.0,11.0,68.0,0.9812264518643627,888.0,890804.95781651
20184,Upperville,DC_Metro,Virginia,2014-11-30,-77.8847,38.9627,875000.0,1524250.0,3.0,5.0,4.0,12.0,71.0,0.9509143866685766,888.0,893868.515989582
20184,Upperville,DC_Metro,Virginia,2014-12-31,-77.8847,38.9627,1312500.0,2749000.0,4.0,5.0,3.0,9.0,87.5,0.8998946507609262,888.0,894845.0711453658
20184,Upperville,DC_Metro,Virginia,2015-01-31,-77.8847,38.9627,5500000.0,313450.0,4.0,2.0,2.0,10.0,181.0,0.8752028562155145,764.0,888703.9615924881
20184,Upperville,DC_Metro,Virginia,2015-02-28,-77.8847,38.9627,5500000.0,514000.0,3.0,2.0,2.0,11.0,181.0,0.8677918424753867,764.0,878379.9047102941
20184,Upperville,DC_Metro,Virginia,2015-03-31,-77.8847,38.9627,5500000.0,329000.0,2.0,1.0,3.0,11.0,181.0,0.9282700421940928,764.0,862928.504535535
20184,Upperville,DC_Metro,Virginia,2015-04-30,-77.8847,38.9627,296500.0,697000.0,2.0,1.0,4.0,12.0,111.0,0.9926732536772432,764.0,849135.1203583839
20184,Upperville,DC_Metro,Virginia,2015-05-31,-77.8847,38.9627,296500.0,695000.0,2.0,3.0,7.0,12.0,111.0,0.9926732536772432,764.0,835211.9825913444
20184,Upperville,DC_Metro,Virginia,2015-06-30,-77.8847,38.9627,495337.5,899000.0,4.0,4.0,7.0,12.0,111.0,0.9670030936651604,764.0,826788.155924624
20184,Upperville,DC_Metro,Virginia,2015-07-31,-77.8847,38.9627,690675.0,1537500.0,3.0,3.0,6.0,12.0,332.5,0.958579153613214,764.0,821445.5931495145
20184,Upperville,DC_Metro,Virginia,2015-08-31,-77.8847,38.9627,690675.0,1600000.0,3.0,4.0,3.0,9.0,332.5,0.958579153613214,764.0,822978.659946504
20184,Upperville,DC_Metro,Virginia,2015-09-30,-77.8847,38.9627,645000.0,2125000.0,1.0,2.0,4.0,8.0,332.5,0.9930715935334872,764.0,825318.1374618352
20184,Upperville,DC_Metro,Virginia,2015-10-31,-77.8847,38.9627,2800000.0,2650000.0,3.0,3.0,7.0,9.0,465.5,0.9611515667421868,764.0,831383.8420441299
20184,Upperville,DC_Metro,Virginia,2015-11-30,-77.8847,38.9627,2050000.0,1970000.0,4.0,2.0,6.0,9.0,110.0,0.9351800059610548,764.0,834471.1492150741
20184,Upperville,DC_Metro,Virginia,2015-12-31,-77.8847,38.9627,2050000.0,2024500.0,4.0,3.0,4.0,8.0,110.0,0.9351800059610548,764.0,840607.8817279376
20184,Upperville,DC_Metro,Virginia,2016-01-31,-77.8847,38.9627,300000.0,2024500.0,1.0,3.0,4.0,6.0,110.0,0.8572653236176596,541.0,844052.9217993309
20184,Upperville,DC_Metro,Virginia,2016-02-29,-77.8847,38.9627,475000.0,217500.0,2.0,3.0,2.0,6.0,564.0,0.9849812265331664,541.0,845785.8704786993
20184,Upperville,DC_Metro,Virginia,2016-03-31,-77.8847,38.9627,987500.0,260000.0,4.0,3.0,3.0,6.0,131.0,0.9003351916503876,541.0,841737.207006582
20184,Upperville,DC_Metro,Virginia,2016-04-30,-77.8847,38.9627,987500.0,695000.0,4.0,2.0,7.0,8.0,131.0,0.9003351916503876,541.0,837929.8023547786
20184,Upperville,DC_Metro,Virginia,2016-05-31,-77.8847,38.9627,3036481.5,747000.0,2.0,1.0,6.0,6.0,122.0,0.8156891567676092,541.0,835109.7734129879
20184,Upperville,DC_Metro,Virginia,2016-06-30,-77.8847,38.9627,540000.0,774950.0,2.0,2.0,7.0,8.0,20.0,0.9958723330038952,541.0,833044.6543682395
20184,Upperville,DC_Metro,Virginia,2016-07-31,-77.8847,38.9627,722500.0,899000.0,4.0,4.0,5.0,10.0,20.0,0.956120370749144,541.0,830665.756129452
20184,Upperville,DC_Metro,Virginia,2016-08-31,-77.8847,38.9627,722500.0,899000.0,4.0,5.0,5.0,9.0,20.0,0.956120370749144,541.0,828494.9978576709
20184,Upperville,DC_Metro,Virginia,2016-09-30,-77.8847,38.9627,1712500.0,899000.0,2.0,3.0,5.0,11.0,329.0,0.9163684084943928,541.0,825063.7087178262
20184,Upperville,DC_Metro,Virginia,2016-10-31,-77.8847,38.9627,260000.0,487500.0,1.0,3.0,4.0,9.0,205.0,1.0,541.0,822223.0946080321
20184,Upperville,DC_Metro,Virginia,2016-11-30,-77.8847,38.9627,305000.0,625000.0,2.0,3.0,3.0,8.0,104.5,1.0,541.0,819283.9165558036
20184,Upperville,DC_Metro,Virginia,2016-12-31,-77.8847,38.9627,305000.0,462500.0,4.0,5.0,2.0,8.0,112.5,0.9248417721518986,541.0,817590.5738228046
20184,Upperville,DC_Metro,Virginia,2017-01-31,-77.8847,38.9627,1112500.0,300000.0,4.0,5.0,1.0,7.0,195.0,0.903102641717116,635.0,817260.7919896242
20184,Upperville,DC_Metro,Virginia,2017-02-28,-77.8847,38.9627,610000.0,774950.0,5.0,4.0,3.0,9.0,277.0,0.8785063102865006,635.0,820257.2217100118
20184,Upperville,DC_Metro,Virginia,2017-03-31,-77.8847,38.9627,610000.0,1862475.0,3.0,3.0,2.0,5.0,277.0,0.8977214876083027,635.0,824205.5008315925
20184,Upperville,DC_Metro,Virginia,2017-04-30,-77.8847,38.9627,457500.0,1375000.0,2.0,1.0,5.0,6.0,145.5,0.8900604922820192,635.0,828970.3305324614
20184,Upperville,DC_Metro,Virginia,2017-05-31,-77.8847,38.9627,1375000.0,987500.0,1.0,3.0,4.0,7.0,145.5,1.0,635.0,832112.3519300582
20184,Upperville,DC_Metro,Virginia,2017-06-30,-77.8847,38.9627,1375000.0,1375000.0,3.0,2.0,5.0,6.0,543.5,0.9255559597429368,635.0,836007.1524488857
20184,Upperville,DC_Metro,Virginia,2017-07-31,-77.8847,38.9627,1053750.0,600000.0,4.0,3.0,3.0,5.0,143.0,0.9304725379083704,635.0,840389.3966728179
20184,Upperville,DC_Metro,Virginia,2017-08-31,-77.8847,38.9627,732500.0,442500.0,5.0,4.0,4.0,7.0,143.0,0.9196802342622956,635.0,843962.6927481852
